X,Y
0.06908254339063546,0.8611684145609843
0.613898789726971,0.9320625593303946
-0.6337758924538434,1.3593351197673547
0.04965508177667278,0.8931262171649994
-0.8331524669618641,0.44519776058289157
-0.45358831303072333,0.7113911959718991
-0.6573191693921366,0.8929021126244773
0.23607344973507918,1.058019411107403
-0.7639080979979405,0.48921416738730134
0.3494806148280212,0.3471585364800891
-0.26010882759395937,0.8574874333880472
-0.08904942351375197,0.8322976823804232
-0.2181589794280217,0.7573230353603487
-0.17202107675871914,0.9042319082918802
0.8690596146464068,0.9950648052275989
0.9707599430667316,1.309082826128043
0.5178694830998349,0.6879351410102482
0.8671539315692613,0.951800137260736
-0.5089702106627373,1.5335394236165358
0.17488472068657512,0.966264817049263
-0.2565939385679495,0.47829068223229027
-0.4012736720838946,0.7255909423872745
-0.6289889291687909,1.2496009146988536
-0.5045539388837402,0.8553967147509833
0.47139700216289093,1.1761348026756506
0.629377488773823,0.23403570155842546
0.5981961344681902,1.2148011445542555
0.30780872835465384,1.1009309613274194
-0.4847253148028301,0.1821161993730483
0.4903627300443831,0.37205479334165825
-0.7527740756927871,0.9295829100478834
-0.10321926903353029,0.8310133639673016
0.26883813121648026,1.0328134858199627
-0.8463400504047667,0.5013829296854582
-0.07339627937094133,0.8657652434133898
-0.0019085078428942809,0.744511792610558
0.3160587510528134,0.9395935790529817
0.13815398773213663,1.125407341119964
-0.38481570377464724,0.5474099467824621
-0.33046057673715307,0.7613740734279704
-0.2912758616985694,0.8555925561873227
0.2396028430649584,0.7386077953206549
0.48813477036446257,1.0983776853511116
0.016355886586380444,0.8386444531556094
-0.41664490445345065,0.3399579116480098
-0.5126168126705297,1.1704951765640894
-0.11270740838358972,0.9917754582862164
-0.2993767394301008,0.8408547931994951
-0.3035357584892396,0.5953257559637176
-0.6701110359640658,0.9014743358884028
-0.936222201081841,0.6359720142601851
-0.8159564766083712,0.7450606264441272
-0.26686852507358494,0.9640365013432126
-0.6391051103390827,0.6300160209832226
-0.6666644377509234,1.218546204462411
0.9875678615526651,1.223315300056214
-0.9528540526084889,0.24369947829055966
-0.6613949576128496,1.151306037044974
-0.991557713569668,0.6821194155711531
0.8981746120087843,0.7431255857949739
0.3741722103432747,1.066497506445812
-0.5693448823737096,1.457849030123786
0.5904127153940198,0.679001327530015
0.7062893944903713,0.8793485286529631
-0.1420921134144802,0.8137250269532789
-0.5687979833893954,1.2454126784263648
0.29857228730004576,0.9284985075706507
0.7037626493185812,0.9162177320502851
0.06614795667637362,0.9485861439707938
0.43926915645670456,0.5504890727407112
-0.26752907944170473,0.42024824497577123
0.7855387659995797,0.6629108604763092
0.4440489097653314,0.7447990505876514
0.7563679981519433,0.7686372088749716
-0.007326366449859216,0.7361853797564145
0.6418073245076629,0.8393448662778011
0.40236844453086396,0.8647865652428502
0.8428830321864786,0.9738571233893187
0.33980651738657064,1.3034919411193056
0.8853377048752024,1.0159101810279887
-0.00845462925898505,0.7092584850331917
0.6470444146370802,0.9379564136852949
0.7019845931121689,0.8922607835098102
0.3741917777612553,0.9549966284787996
0.5978334464340107,0.4876917408922119
-0.32880020649181185,0.27835620539993755
-0.1009690936625858,0.9116563367684316
0.8137288769057474,0.6701057881805745
-0.7798793291341716,0.8508654292868262
0.09825261672671223,0.95112954802073
-0.6464676583396917,0.9766635560438404
-0.17159879409733786,0.569062547406125
-0.618881164359816,1.2990956221004475
-0.10785771080034724,0.987081032912642
0.42874391065013306,0.9329903686295605
-0.3317902425612961,0.483536796886488
-0.259611460014689,0.8607353483008651
-0.7597091112432917,0.9178609611231361
0.9966311113464786,1.0917565080475233
0.11167471037541725,0.7565714381683756
0.6091553787256635,0.06028415327556824
-0.5024538740787348,0.9760621475417166
-0.24509131468838974,0.6696853365428247
-0.000698030332642391,0.9717120324384326
0.09149137694671337,1.0276553729704316
0.4036441991474495,1.075788333777159
-0.2329228958113029,0.7008025780729893
0.5043704575447173,0.36578468087786514
0.05421849531815923,0.9642893882071537
-0.0874880046397692,0.8326222434755189
0.7681298977366599,0.8364134827609537
-0.9627159934935022,0.39525832436948494
-0.1584659950482663,0.6583935800347466
0.43261890548928666,0.8120727861448799
-0.1383944679047771,0.7020931398672304
0.0070066460724515,0.7176157979378732
0.24554137925605415,0.8258486575305611
-0.10126763241090425,0.7371504830844028
0.6777285549082541,0.8004544867496789
0.7024458789959012,0.8310392550852975
-0.2781319495184318,0.5022512075804326
0.0540310180331434,0.9769681352415451
0.14076599639285242,1.0970546251016895
0.9977545857436971,1.1148101994083564
0.015039552665397759,0.8530336652803181
-0.2988644217435553,0.568870580102089
0.46708866114030523,0.8600488612602367
0.8454419752216639,1.1099141734463573
0.7083214410646651,0.8045133188090764
-0.5157374096703864,1.085280822798065
0.6015475766949524,0.25305090524099055
-0.5960429996475538,1.1662906141521452
0.911451645542279,0.8964901589051901
0.8669987445696068,1.096221983319919
0.6705802083647816,0.7578194674437306
0.19540035984409618,0.9369542130425115
-0.8778228455469286,0.7977144682750952
-0.9196888200354415,0.5915644911967692
-0.22315950128252418,0.768155769017441
-0.5175232813821794,1.5194497813932262
-0.20218296611171926,0.6782038083834723
0.2308029759549084,1.3600983264418511
0.1388397515177382,0.9137663683953801
0.04799666647103423,0.878569797051381
0.1382361139148721,1.1266186144576473
-0.6434855354055556,1.064419796552842
-0.05351821171384149,1.0218173159433475
0.18720638301181947,1.1837136767979046
0.07121876286628659,1.0792187357709462
-0.12618224008172635,0.7973664106066729
0.12082256991477966,0.8013102337410061
-0.8125281270716971,0.8795275643983541
0.7710035399281056,0.9481506969953601
-0.46746891260129325,0.4727307448429456
-0.1303934379469748,0.9320105188844643
-0.05228291956248971,0.8169030370858217
0.05365227665236028,0.8670583558950222
0.11961675866628979,1.1119905968132946
0.6336995965159475,0.7309869923273095
0.030694332295771797,0.8624462997967529
-0.07189606108514762,0.7696096774170378
0.4561590416312032,0.4152589694741187
-0.07940727066905809,0.7138519683935431
-0.14671220227414444,0.9439587767304043
-0.6904433163989736,0.8547812529044334
-0.4437886170015305,0.4706906424949424
-0.6995087498853578,0.8037879920083999
0.6139576768131353,0.9657097067724569
0.000388237571694939,0.9047746317781503
0.006565690344254031,0.8548990784574954
0.8810947562294292,0.916831108380263
-0.2719540428746514,0.8298001063169163
-0.5694098561991773,0.7529754510744836
-0.4473173685090117,0.6625262475460975
-0.6951334845638217,0.9085701241686631
-0.5298624941617195,0.928903152005041
0.3827171390649842,0.9304437139090667
0.650366917884226,0.5843084339188603
0.3305398097152109,0.9836124834677683
0.7058378439016634,0.3742453116451501
-0.5926040853548454,0.9664460121861698
-0.6900226839594419,0.8238886344971249
0.9639805418656541,1.050743388883767
-0.29950298485296795,0.7091351045112287
0.5619836172469399,0.7827335170798244
0.3379386342059931,1.2888533498126542
-0.2221368688901774,0.7579984353897835
-0.05318318774633316,0.8167676528145231
-0.38653614408335113,0.807260381664037
0.5067300834063699,0.5113460855161871
-0.20194564450644223,0.6735949069764627
-0.5434693235012323,1.6492746502490028
-0.4970339033330248,0.5814614376665436
0.06682606394509494,0.8985603777993658
-0.032750347838446096,0.7765622929682129
0.08298813406913721,1.0507699482636632
-0.14427880103926286,0.7455176518454997
-0.5069508148482043,1.2581067267311854
-0.6205955765508416,0.5483418908347829
0.2731649741533414,1.0808925803576817
